index,date,months,customer,style,SKU,size,PCS,rate,gross_amount
33687,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET252,SET252-KR-PP-XS.,1,847.5,848,0
33688,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET268,SET268-KR-NP-XL,1,925,925,211
33689,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET268,SET268-KR-NP-L,1,925,925,134
33690,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET252,SET252-KR-PP-S.,1,847.5,848,0
33691,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET252,SET252-KR-PP-M.,1,847.5,848,0
33692,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET268,SET268-KR-NP-XS,1,925,925,362
33693,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET268,SET268-KR-NP-M,1,925,925,148
33694,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET268,SET268-KR-NP-S,1,925,925,309
33695,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SHIPPING,SHIPPING,1,2400,2400,0
33696,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0012,J0012-SKD-L,1,1387.5,1388,117
33697,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0012,J0012-SKD-XXL,1,1387.5,1388,24
33698,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0012,J0012-SKD-XXXL,1,1387.5,1388,3
33699,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET225,SET225-KR-NP-L,1,767.5,768,6
33700,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET227,SET227-KR-PP-M,1,810,810,26
33701,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET227,SET227-KR-PP-XL,1,810,810,15
33702,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET245,SET245-KR-NP-L,1,1178.75,1179,117
33703,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET245,SET245-KR-NP-XL,1,1178.75,1179,141
33704,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET245,SET245-KR-NP-XXL,1,1178.75,1179,48
33705,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET306,SET306-KR-PP-L,1,737.5,738,42
33706,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET306,SET306-KR-PP-M,1,737.5,738,23
33707,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET306,SET306-KR-PP-XL,1,737.5,738,59
33708,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET345,SET345-KR-NP-XS,1,687.5,688,192
33709,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-L,1,1000,1000,3
33710,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-M,1,1000,1000,2
33711,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-S,1,1000,1000,60
33712,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-XL,1,1000,1000,13
33713,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-XS,1,1000,1000,62
33714,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-XXL,1,1000,1000,9
33715,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET389,SET389-KR-NP-XXXL,1,1000,1000,5
33716,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SHIPPING,SHIPPING,1,2400,2400,0
33717,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0002,J0002-SKD-M,1,1350,1350,8
33718,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0002,J0002-SKD-S,1,1350,1350,189
33719,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0002,J0002-SKD-XS,1,1350,1350,120
33720,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0226,J0226-SKD-S,1,1862.5,1862,45
33721,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0226,J0226-SKD-XL,1,1862.5,1862,38
33722,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0226,J0226-SKD-XS,1,1862.5,1862,40
33723,MULBERRIES BOUTIQUE,01-29-22,Jan-22,J0226,J0226-SKD-XXL,1,1862.5,1862,37
33724,MULBERRIES BOUTIQUE,01-29-22,Jan-22,JNE3434,JNE3434-KR-L,1,425,425,0
33725,MULBERRIES BOUTIQUE,01-29-22,Jan-22,JNE3434,JNE3434-KR-M,1,425,425,7
33726,MULBERRIES BOUTIQUE,01-29-22,Jan-22,JNE3434,JNE3434-KR-S,1,425,425,13
33727,MULBERRIES BOUTIQUE,01-29-22,Jan-22,JNE3434,JNE3434-KR-XL,1,425,425,3
33728,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET225,SET225-KR-NP-M,1,767.5,768,1
33729,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET225,SET225-KR-NP-XL,1,767.5,768,29
33730,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET227,SET227-KR-PP-L,1,810,810,4
33731,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET304,SET304-KR-DPT-XXXL,1,1350,1350,4
33732,MULBERRIES BOUTIQUE,01-29-22,Jan-22,SET306,SET306-KR-PP-XXL,1,737.5,738,56
